gene_id,gene_symbol,typeofgene,mito,length,intron_count,exon_count,fpkm
653268,AGAP7P,NA,0,2407,0,0,0
642517,AGAP9,mRNA,0,2387,0,0,0
123624,AGBL1,mRNA,0,7975,0,0,0
727915,AGBL1-AS1,ncRNA,0,905,0,0,0
79841,AGBL2,mRNA,0,5315,1,0,0
340351,AGBL3,mRNA,0,5007,0,0,0
84871,AGBL4,mRNA,0,7674,0,0,0
100874313,AGBL4-IT1,ncRNA,0,514,0,0,0
60509,AGBL5,mRNA,0,4087,0,0,0
100874031,AGBL5-AS1,ncRNA,0,407,0,0,0
177,AGER,mRNA,0,1832,0,0,0
3267,AGFG1,mRNA,0,10572,156,916,232.69
3268,AGFG2,mRNA,0,4844,0,0,0
55109,AGGF1,mRNA,0,4509,0,421,250.75
100132380,AGGF1P1,NA,0,3303,0,0,0
644435,AGGF1P2,NA,0,809,0,0,0
391552,AGGF1P3,NA,0,2132,0,0,0
100129351,AGGF1P4,NA,0,842,0,0,0
55750,AGK,mRNA,0,3771,0,0,0
359793,AGKP1,NA,0,2270,0,0,0
178,AGL,mRNA,0,8224,0,0,0
79814,AGMAT,mRNA,0,3154,1,0,0
392636,AGMO,mRNA,0,3499,1,0,0
26523,AGO1,mRNA,0,7682,1,0,0
27161,AGO2,mRNA,0,15013,131,0,0
192669,AGO3,mRNA,0,11645,437,0,0
192670,AGO4,mRNA,0,7345,0,0,0
10554,AGPAT1,mRNA,0,3386,0,0,0
10555,AGPAT2,mRNA,0,1548,0,0,0
56894,AGPAT3,mRNA,0,8474,0,0,0
56895,AGPAT4,mRNA,0,8192,0,0,0
79992,AGPAT4-IT1,ncRNA,0,1869,0,0,0
55326,AGPAT5,mRNA,0,5522,0,0,0
646231,AGPAT5P1,NA,0,1002,0,0,0
137964,AGPAT6,mRNA,0,7106,0,0,0
84803,AGPAT9,mRNA,0,3253,0,0,0
8540,AGPS,mRNA,0,8620,539,0,0
10551,AGR2,mRNA,0,1812,0,0,0
155465,AGR3,mRNA,0,1063,0,0,0
375790,AGRN,mRNA,0,8242,0,10,3.26
181,AGRP,mRNA,0,799,0,0,0
183,AGT,mRNA,0,2584,0,0,0
23287,AGTPBP1,mRNA,0,11514,198,0,0
185,AGTR1,mRNA,0,2571,0,0,0
186,AGTR2,mRNA,0,2899,0,0,0
57085,AGTRAP,mRNA,0,2066,0,0,0
189,AGXT,mRNA,0,1598,0,0,0
64902,AGXT2,mRNA,0,2459,0,0,0
25909,AHCTF1,mRNA,0,9439,0,0,0
285116,AHCTF1P1,NA,0,8836,0,0,0
191,AHCY,mRNA,0,4996,22,0,0
10768,AHCYL1,mRNA,0,5168,0,0,0
23382,AHCYL2,mRNA,0,5946,548,0,0
340844,AHCYP1,NA,0,1560,0,0,0
392387,AHCYP2,NA,0,1585,0,0,0
402093,AHCYP3,NA,0,1278,0,0,0
129560,AHCYP4,NA,0,1591,0,0,0
391470,AHCYP5,NA,0,1239,0,0,0
100419714,AHCYP6,NA,0,2157,0,0,0
645486,AHCYP7,NA,0,1595,0,0,0
27245,AHDC1,mRNA,0,6838,0,0,0
54806,AHI1,mRNA,0,8384,2,730,233.83
79026,AHNAK,mRNA,0,19481,0,0,0
113146,AHNAK2,mRNA,0,18346,0,0,0
196,AHR,mRNA,0,6247,0,0,0
57491,AHRR,mRNA,0,5661,0,0,0
10598,AHSA1,mRNA,0,1508,1,716,1275.11
130872,AHSA2,mRNA,0,4739,0,1,0.57
197,AHSG,mRNA,0,1573,0,0,0
51327,AHSP,mRNA,0,558,0,0,0
57379,AICDA,mRNA,0,2836,0,0,0
64853,AIDA,mRNA,0,3417,0,0,0
199,AIF1,mRNA,0,1577,0,0,0
83543,AIF1L,mRNA,0,3537,0,0,0
9131,AIFM1,mRNA,0,3254,0,0,0
645120,AIFM1P1,NA,0,2090,0,0,0
84883,AIFM2,mRNA,0,3250,0,0,0
150209,AIFM3,mRNA,0,2528,0,0,0
51390,AIG1,mRNA,0,7541,0,0,0
202,AIM1,mRNA,0,8382,0,0,0
55057,AIM1L,mRNA,0,6016,1,0,0
9447,AIM2,mRNA,0,1528,0,0,0
9255,AIMP1,mRNA,0,3261,0,0,0
170547,AIMP1P1,NA,0,1083,0,0,0
100873064,AIMP1P2,NA,0,312,0,0,0
7965,AIMP2,mRNA,0,1768,0,0,0
9049,AIP,mRNA,0,1433,0,0,0
23746,AIPL1,mRNA,0,3694,0,0,0
326,AIRE,mRNA,0,2299,0,0,0
100271873,AIRN,ncRNA,0,4374,0,0,0
55966,AJAP1,mRNA,0,12757,0,0,0
84962,AJUBA,mRNA,0,5298,0,0,0
203,AK1,mRNA,0,2661,0,0,0
204,AK2,mRNA,0,5871,0,0,0
266920,AK2P1,NA,0,727,0,0,0
339736,AK2P2,NA,0,421,0,0,0
50808,AK3,mRNA,0,4622,797,0,0
100419074,AK3P2,NA,0,754,0,0,0
100419075,AK3P3,NA,0,661,0,0,0
100129959,AK3P4,NA,0,625,0,0,0
100288319,AK3P5,NA,0,585,0,0,0
100873789,AK3P6,NA,0,3195,0,0,0
205,AK4,mRNA,0,7226,0,0,0
206,AK4P1,NA,0,2188,0,0,0
100132104,AK4P2,NA,0,667,0,0,0
645619,AK4P3,NA,0,2132,0,0,0
100128705,AK4P4,NA,0,641,0,0,0
100526416,AK4P5,NA,0,634,0,0,0
649288,AK4P6,NA,0,528,0,0,0
26289,AK5,mRNA,0,4335,0,0,0
102157402,AK6,mRNA,0,1303,0,0,0
122481,AK7,mRNA,0,3675,0,0,0
158067,AK8,mRNA,0,3479,0,0,0
221264,AK9,mRNA,0,9770,1,0,0
8165,AKAP1,mRNA,0,4820,0,0,0
11216,AKAP10,mRNA,0,4041,0,0,0
11215,AKAP11,mRNA,0,10259,0,0,0
9590,AKAP12,mRNA,0,8898,0,0,0
11214,AKAP13,mRNA,0,13606,0,0,0
158798,AKAP14,mRNA,0,1014,0,0,0
8227,AKAP17A,mRNA,0,3280,0,0,0
139516,AKAP17BP,NA,0,741,0,0,0
11217,AKAP2,mRNA,0,7099,0,0,0
10566,AKAP3,mRNA,0,3631,0,0,0
8852,AKAP4,mRNA,0,3005,0,0,0
9495,AKAP5,mRNA,0,6487,0,0,0
9472,AKAP6,mRNA,0,11831,0,0,0
9465,AKAP7,mRNA,0,4551,0,203,119.79
10270,AKAP8,mRNA,0,3795,0,0,0
26993,AKAP8L,mRNA,0,2870,0,0,0
646114,AKAP8P1,NA,0,1350,0,0,0
10142,AKAP9,mRNA,0,15572,1,5,0.86
56672,AKIP1,mRNA,0,3041,0,0,0
79647,AKIRIN1,mRNA,0,3327,34,0,0
100418731,AKIRIN1P1,NA,0,532,0,0,0
55122,AKIRIN2,mRNA,0,1932,0,0,0
100216487,AKIRIN2P1,NA,0,1009,0,0,0
80709,AKNA,mRNA,0,9904,0,0,0
254268,AKNAD1,mRNA,0,3248,0,0,0
10327,AKR1A1,mRNA,0,1580,0,0,0
231,AKR1B1,mRNA,0,1418,0,0,0
57016,AKR1B10,mRNA,0,2678,0,0,0
340888,AKR1B10P1,NA,0,1201,0,0,0
643582,AKR1B10P2,NA,0,921,0,0,0
441282,AKR1B15,mRNA,0,5408,0,0,0
401982,AKR1B1P1,NA,0,1188,0,0,0
236,AKR1B1P2,NA,0,1345,0,0,0
729347,AKR1B1P3,NA,0,1348,0,0,0
390402,AKR1B1P4,NA,0,1328,0,0,0
390482,AKR1B1P5,NA,0,1330,0,0,0
100129769,AKR1B1P6,NA,0,1111,0,0,0
126242,AKR1B1P7,NA,0,1340,0,0,0
392525,AKR1B1P8,NA,0,1172,0,0,0
1645,AKR1C1,mRNA,0,1379,0,0,0
1646,AKR1C2,mRNA,0,4256,0,0,0
8644,AKR1C3,mRNA,0,2080,0,0,0
1109,AKR1C4,mRNA,0,2949,0,0,0
389932,AKR1C6P,NA,0,1397,0,0,0
648947,AKR1C7P,NA,0,10720,0,0,0
340811,AKR1C8P,NA,0,2182,0,0,0
6718,AKR1D1,mRNA,0,2710,0,0,0
80701,AKR1D1P1,NA,0,16538,0,0,0
83592,AKR1E2,mRNA,0,6322,0,0,0
8574,AKR7A2,mRNA,0,2619,0,0,0
246182,AKR7A2P1,NA,0,1324,0,0,0
22977,AKR7A3,mRNA,0,2315,0,0,0
246181,AKR7L,NA,0,2314,0,0,0
207,AKT1,mRNA,0,5145,0,0,0
84335,AKT1S1,mRNA,0,3010,0,0,0
208,AKT2,mRNA,0,6474,12,0,0
10000,AKT3,mRNA,0,8795,989,0,0
64400,AKTIP,mRNA,0,2726,0,0,0
210,ALAD,mRNA,0,4444,0,0,0
211,ALAS1,mRNA,0,2463,0,0,0
212,ALAS2,mRNA,0,2134,0,0,0
213,ALB,mRNA,0,2247,0,0,0
214,ALCAM,mRNA,0,6575,1,790,322.68
126133,ALDH16A1,mRNA,0,3173,0,0,0
5832,ALDH18A1,mRNA,0,3614,0,0,0
216,ALDH1A1,mRNA,0,2369,0,0,0
8854,ALDH1A2,mRNA,0,3799,0,0,0
220,ALDH1A3,mRNA,0,3608,0,361,268.71
219,ALDH1B1,mRNA,0,3159,0,0,0
10840,ALDH1L1,mRNA,0,3636,0,0,0
100874204,ALDH1L1-AS1,ncRNA,0,437,0,0,0
100862662,ALDH1L1-AS2,ncRNA,0,2324,0,0,0
160428,ALDH1L2,mRNA,0,8627,0,0,0
217,ALDH2,mRNA,0,2060,1,0,0
218,ALDH3A1,mRNA,0,4166,0,0,0
224,ALDH3A2,mRNA,0,3958,0,0,0
221,ALDH3B1,mRNA,0,2985,0,0,0
222,ALDH3B2,mRNA,0,2696,0,0,0
8659,ALDH4A1,mRNA,0,3644,0,0,0
7915,ALDH5A1,mRNA,0,5170,0,0,0
4329,ALDH6A1,mRNA,0,4850,0,0,0
501,ALDH7A1,mRNA,0,5311,0,0,0
541,ALDH7A1P1,NA,0,1811,0,0,0
542,ALDH7A1P2,NA,0,621,0,0,0
543,ALDH7A1P3,NA,0,524,0,0,0
544,ALDH7A1P4,NA,0,405,0,0,0
64577,ALDH8A1,mRNA,0,2558,0,0,0
223,ALDH9A1,mRNA,0,2628,0,0,0
226,ALDOA,mRNA,0,3327,2,237,191.31
391538,ALDOAP1,NA,0,1415,0,0,0
228,ALDOAP2,NA,0,1377,0,0,0
229,ALDOB,mRNA,0,2426,0,0,0
230,ALDOC,mRNA,0,1722,0,0,0
56052,ALG1,mRNA,0,4023,0,0,0
84920,ALG10,mRNA,0,3128,0,5,4.29
144245,ALG10B,mRNA,0,10143,0,0,0
440138,ALG11,mRNA,0,2569,0,0,0
79087,ALG12,mRNA,0,3381,0,0,0
79868,ALG13,mRNA,0,11155,1,0,0
199857,ALG14,mRNA,0,2524,0,0,0
200810,ALG1L,mRNA,0,1433,1,0,0
100421097,ALG1L12P,NA,0,5256,0,0,0
100996649,ALG1L14P,NA,0,643,0,0,0
730086,ALG1L15P,NA,0,756,0,0,0
644974,ALG1L2,mRNA,0,1049,0,0,0
100132066,ALG1L3P,NA,0,7969,0,0,0
647415,ALG1L5P,NA,0,8020,0,0,0
339879,ALG1L6P,NA,0,3253,0,0,0
728263,ALG1L7P,NA,0,3298,0,0,0
645015,ALG1L8P,NA,0,8076,0,0,0
285407,ALG1L9P,NA,0,4070,0,0,0
85365,ALG2,mRNA,0,2989,0,0,0
10195,ALG3,mRNA,0,2151,0,0,0
442131,ALG3P1,NA,0,1213,0,0,0
29880,ALG5,mRNA,0,1450,0,0,0
29929,ALG6,mRNA,0,3371,0,0,0
79053,ALG8,mRNA,0,2506,0,0,0
79796,ALG9,mRNA,0,7738,1,0,0
238,ALK,mRNA,0,6265,392,0,0
8846,ALKBH1,mRNA,0,2657,0,0,0
121642,ALKBH2,mRNA,0,1340,0,0,0
221120,ALKBH3,mRNA,0,1569,0,0,0
100507300,ALKBH3-AS1,ncRNA,0,1927,0,0,0
54784,ALKBH4,mRNA,0,2121,0,0,0
54890,ALKBH5,mRNA,0,3434,0,0,0
84964,ALKBH6,mRNA,0,1878,0,0,0
84266,ALKBH7,mRNA,0,1520,0,0,0
91801,ALKBH8,mRNA,0,4164,0,0,0
55821,ALLC,mRNA,0,1810,0,0,0
7840,ALMS1,mRNA,0,12925,0,0,0
100874291,ALMS1-IT1,ncRNA,0,1766,0,0,0
200420,ALMS1P,NA,0,1597,0,0,0
239,ALOX12,mRNA,0,4245,0,0,0
100506713,ALOX12-AS1,ncRNA,0,651,0,0,0
242,ALOX12B,mRNA,0,2502,0,0,0
243,ALOX12P1,NA,0,12761,0,0,0
245,ALOX12P2,NA,0,2995,2,0,0
246,ALOX15,mRNA,0,2684,0,0,0
247,ALOX15B,mRNA,0,2716,0,0,0
100652883,ALOX15P1,NA,0,672,0,0,0
642959,ALOX15P2,NA,0,8399,0,0,0
240,ALOX5,mRNA,0,2563,0,0,0
241,ALOX5AP,mRNA,0,3197,0,0,0
59344,ALOXE3,mRNA,0,3454,0,0,0
100420216,ALOXE3P1,NA,0,1145,0,0,0
248,ALPI,mRNA,0,3274,0,0,0
80216,ALPK1,mRNA,0,5820,0,0,0
115701,ALPK2,mRNA,0,9352,0,0,0
57538,ALPK3,mRNA,0,10917,0,0,0
249,ALPL,mRNA,0,3628,0,0,0
250,ALPP,mRNA,0,2971,0,0,0
251,ALPPL2,mRNA,0,2494,0,0,0
57679,ALS2,mRNA,0,10059,0,0,0
259173,ALS2CL,mRNA,0,11333,0,0,0
151254,ALS2CR11,mRNA,0,7774,0,0,0
130540,ALS2CR12,mRNA,0,2525,0,0,0
8092,ALX1,mRNA,0,1678,0,0,0
257,ALX3,mRNA,0,1478,0,0,0
60529,ALX4,mRNA,0,8439,0,0,0
10189,ALYREF,mRNA,0,1247,0,0,0
23600,AMACR,mRNA,0,3352,0,0,0
258,AMBN,mRNA,0,2003,0,0,0
259,AMBP,mRNA,0,1434,0,0,0
55626,AMBRA1,mRNA,0,6458,1,0,0
262,AMD1,mRNA,0,3619,0,31,23
100133024,AMD1P1,NA,0,1049,0,0,0
144193,AMDHD1,mRNA,0,2136,0,0,0
51005,AMDHD2,mRNA,0,2383,0,0,0
263,AMDP1,NA,0,1569,0,0,0
265,AMELX,mRNA,0,985,0,0,0
266,AMELY,mRNA,0,1153,0,0,0
139285,AMER1,mRNA,0,8576,0,0,0
219287,AMER2,mRNA,0,10646,0,0,0
205147,AMER3,mRNA,0,6474,0,0,0
267,AMFR,mRNA,0,4194,0,0,0
268,AMH,mRNA,0,2018,0,0,0
269,AMHR2,mRNA,0,2203,0,0,0
120425,AMICA1,mRNA,0,2738,0,0,0
57463,AMIGO1,mRNA,0,5120,0,0,0
347902,AMIGO2,mRNA,0,4831,0,0,0
386724,AMIGO3,mRNA,0,2972,0,0,0
9949,AMMECR1,mRNA,0,5907,717,0,0
83607,AMMECR1L,mRNA,0,8377,0,0,0
100420921,AMMECR1LP1,NA,0,862,0,0,0
81693,AMN,mRNA,0,2266,0,0,0
196394,AMN1,mRNA,0,3658,0,0,0
154796,AMOT,mRNA,0,8041,0,0,0
154810,AMOTL1,mRNA,0,9782,1,0,0
51421,AMOTL2,mRNA,0,6072,0,0,0
270,AMPD1,mRNA,0,2407,0,0,0
271,AMPD2,mRNA,0,4986,0,0,0
272,AMPD3,mRNA,0,5659,0,0,0
273,AMPH,mRNA,0,5674,2,0,0
275,AMT,mRNA,0,2202,0,0,0
401138,AMTN,mRNA,0,1006,0,0,0
276,AMY1A,mRNA,0,2023,0,0,0
277,AMY1B,mRNA,0,2011,0,0,0
278,AMY1C,mRNA,0,2027,0,0,0
279,AMY2A,mRNA,0,1679,0,0,0
280,AMY2B,mRNA,0,2242,0,0,0
281,AMYP1,NA,0,1058,0,0,0
155185,AMZ1,mRNA,0,5586,0,0,0
51321,AMZ2,mRNA,0,2547,0,0,0
201283,AMZ2P1,NA,0,3442,0,0,0
100421018,AMZ2P2,NA,0,1119,0,0,0
64682,ANAPC1,mRNA,0,8123,0,0,0
10393,ANAPC10,mRNA,0,4217,0,0,0
729198,ANAPC10P1,NA,0,829,0,0,0
51529,ANAPC11,mRNA,0,1613,0,0,0
25847,ANAPC13,mRNA,0,1842,0,0,0
25906,ANAPC15,mRNA,0,1268,0,0,0
119504,ANAPC16,mRNA,0,3569,0,0,0
100286979,ANAPC1P1,NA,0,1771,0,0,0
29882,ANAPC2,mRNA,0,2792,0,0,0
29945,ANAPC4,mRNA,0,2798,0,0,0
51433,ANAPC5,mRNA,0,2732,671,0,0
51434,ANAPC7,mRNA,0,4089,0,0,0
283,ANG,mRNA,0,1324,0,0,0
23357,ANGEL1,mRNA,0,4836,0,0,0
90806,ANGEL2,mRNA,0,5314,1,0,0
284,ANGPT1,mRNA,0,4338,0,0,0
285,ANGPT2,mRNA,0,5270,0,0,0
51378,ANGPT4,mRNA,0,5536,0,0,0
9068,ANGPTL1,mRNA,0,3955,0,0,0
23452,ANGPTL2,mRNA,0,8583,0,0,0
27329,ANGPTL3,mRNA,0,2951,0,0,0
51129,ANGPTL4,mRNA,0,1959,0,0,0
253935,ANGPTL5,mRNA,0,2561,0,0,0
83854,ANGPTL6,mRNA,0,2997,0,0,0
10218,ANGPTL7,mRNA,0,2290,0,0,0
647589,ANHX,mRNA,0,4375,0,0,0
286,ANK1,mRNA,0,9531,0,0,0
287,ANK2,mRNA,0,15371,1661,0,0
288,ANK3,mRNA,0,21140,1483,0,0
150709,ANKAR,mRNA,0,7041,0,0,0
348094,ANKDD1A,mRNA,0,3110,339,0,0
728780,ANKDD1B,mRNA,0,2849,0,0,0
63926,ANKEF1,mRNA,0,3924,0,0,0
162282,ANKFN1,mRNA,0,5712,664,6,2.82
51479,ANKFY1,mRNA,0,8737,0,135,41.5
56172,ANKH,mRNA,0,8453,657,52,16.52
54882,ANKHD1,mRNA,0,8560,0,0,0
404734,ANKHD1-EIF4EBP3,mRNA,0,8349,0,0,0
54467,ANKIB1,mRNA,0,6561,0,1362,557.5
255239,ANKK1,mRNA,0,6638,0,0,0
126549,ANKLE1,mRNA,0,3218,0,0,0
23141,ANKLE2,mRNA,0,5119,0,0,0
51281,ANKMY1,mRNA,0,8143,0,0,0
57037,ANKMY2,mRNA,0,2683,0,0,0
57763,ANKRA2,mRNA,0,2230,0,0,0
27063,ANKRD1,mRNA,0,1974,0,0,0
55608,ANKRD10,mRNA,0,3195,133,0,0
29123,ANKRD11,mRNA,0,12758,1,0,0
23253,ANKRD12,mRNA,0,12006,882,355,79.41
88455,ANKRD13A,mRNA,0,4393,4,0,0
124930,ANKRD13B,mRNA,0,3828,0,0,0
81573,ANKRD13C,mRNA,0,5864,0,0,0
338692,ANKRD13D,mRNA,0,3308,0,0,0
54522,ANKRD16,mRNA,0,2738,0,0,0
26057,ANKRD17,mRNA,0,12238,808,0,0
253650,ANKRD18A,mRNA,0,5692,0,0,0
441459,ANKRD18B,mRNA,0,5188,0,0,0
348840,ANKRD18DP,NA,0,2897,0,0,0
100131031,ANKRD18EP,NA,0,2596,0,0,0
138649,ANKRD19P,NA,0,2307,1,0,0
26287,ANKRD2,mRNA,0,1509,0,0,0
84210,ANKRD20A1,mRNA,0,3555,0,0,0
100421422,ANKRD20A10P,NA,0,568,0,0,0
391267,ANKRD20A11P,NA,0,1095,0,0,0
100421427,ANKRD20A16P,NA,0,3849,0,0,0
100421363,ANKRD20A17P,NA,0,3878,0,0,0
391269,ANKRD20A18P,NA,0,4870,0,0,0
400110,ANKRD20A19P,NA,0,5096,0,0,0
441430,ANKRD20A2,mRNA,0,4844,0,0,0
728788,ANKRD20A20P,NA,0,25378,0,1,0.11
441425,ANKRD20A3,mRNA,0,4442,0,0,0
728747,ANKRD20A4,mRNA,0,3517,5,0,0
440482,ANKRD20A5P,NA,0,3707,1,0,0
728157,ANKRD20A6P,NA,0,822,0,0,0
653436,ANKRD20A7P,NA,0,3514,5,0,0
729171,ANKRD20A8P,NA,0,3670,1,0,0
284232,ANKRD20A9P,NA,0,37567,0,0,0
118932,ANKRD22,mRNA,0,3986,0,0,0
200539,ANKRD23,mRNA,0,2582,0,0,0
170961,ANKRD24,mRNA,0,5581,0,0,0
22852,ANKRD26,mRNA,0,11440,329,1,0.23
124149,ANKRD26P1,NA,0,6123,0,0,0
646929,ANKRD26P2,NA,0,26977,0,0,0
100101938,ANKRD26P3,NA,0,3726,0,0,0
100873882,ANKRD26P4,NA,0,1644,0,0,0
84079,ANKRD27,mRNA,0,4472,2,0,0
23243,ANKRD28,mRNA,0,8648,0,216,67.08
147463,ANKRD29,mRNA,0,6271,0,0,0
91074,ANKRD30A,mRNA,0,6257,0,0,0
374860,ANKRD30B,mRNA,0,5753,0,0,0
554226,ANKRD30BL,NA,0,2168,1,0,0
642460,ANKRD30BP1,NA,0,43934,0,0,0
149992,ANKRD30BP2,NA,0,3419,0,0,0
338579,ANKRD30BP3,NA,0,1314,0,0,0
256006,ANKRD31,mRNA,0,6505,0,0,0
84250,ANKRD32,mRNA,0,13792,2,0,0
341405,ANKRD33,mRNA,0,2436,0,0,0
651746,ANKRD33B,mRNA,0,9416,0,0,0
284615,ANKRD34A,mRNA,0,4674,0,0,0
340120,ANKRD34B,mRNA,0,4623,0,0,0
390616,ANKRD34C,mRNA,0,5477,0,0,0
729911,ANKRD34C-AS1,ncRNA,0,693,0,0,0
148741,ANKRD35,mRNA,0,3363,0,0,0
375248,ANKRD36,mRNA,0,11209,1,0,0
57730,ANKRD36B,mRNA,0,8982,0,0,0
84832,ANKRD36BP1,NA,0,1866,0,0,0
645784,ANKRD36BP2,NA,0,1731,0,0,0
400986,ANKRD36C,mRNA,0,9467,56,0,0
100132420,ANKRD36P1,NA,0,29484,0,0,0
353322,ANKRD37,mRNA,0,1184,0,0,0
51239,ANKRD39,mRNA,0,900,0,0,0
91369,ANKRD40,mRNA,0,4169,0,0,0
338699,ANKRD42,mRNA,0,6286,0,3,1.28
91526,ANKRD44,mRNA,0,11935,84,21,4.73
101927547,ANKRD44-IT1,ncRNA,0,1069,0,0,0
339416,ANKRD45,mRNA,0,9585,0,0,0
157567,ANKRD46,mRNA,0,4442,0,0,0
54851,ANKRD49,mRNA,0,1905,0,0,0
57182,ANKRD50,mRNA,0,9126,0,0,0
283373,ANKRD52,mRNA,0,8959,1,0,0
79998,ANKRD53,mRNA,0,4530,0,0,0
129138,ANKRD54,mRNA,0,3210,0,0,0
100419962,ANKRD54P1,NA,0,726,0,0,0
79722,ANKRD55,mRNA,0,2645,0,0,0
100131984,ANKRD57P1,NA,0,1169,0,0,0
22881,ANKRD6,mRNA,0,6810,0,0,0
140731,ANKRD60,mRNA,0,3729,0,0,0
100310846,ANKRD61,mRNA,0,1423,0,0,0
342850,ANKRD62,mRNA,0,6154,0,0,0
23783,ANKRD62P1-PARP4P3,NA,0,1539,0,0,0
100131244,ANKRD63,mRNA,0,4026,0,0,0
441869,ANKRD65,mRNA,0,2695,0,0,0
100287718,ANKRD66,mRNA,0,1058,0,0,0
56311,ANKRD7,mRNA,0,1358,0,0,0
122416,ANKRD9,mRNA,0,5238,0,0,0
23294,ANKS1A,mRNA,0,8360,1,0,0
56899,ANKS1B,mRNA,0,10265,2112,77,20.15
124401,ANKS3,mRNA,0,3690,0,0,0
257629,ANKS4B,mRNA,0,2906,0,0,0
203286,ANKS6,mRNA,0,8792,0,0,0
389161,ANKUB1,mRNA,0,2948,0,0,0
55139,ANKZF1,mRNA,0,2759,0,0,0
54443,ANLN,mRNA,0,4844,0,0,0
55107,ANO1,mRNA,0,5768,1,0,0
100009613,ANO1-AS2,ncRNA,0,804,0,0,0
55129,ANO10,mRNA,0,4118,3,0,0
57101,ANO2,mRNA,0,9462,163,0,0
63982,ANO3,mRNA,0,11851,39,0,0
121601,ANO4,mRNA,0,4969,0,0,0
203859,ANO5,mRNA,0,7041,0,0,0
196527,ANO6,mRNA,0,7431,1,0,0
50636,ANO7,mRNA,0,6301,0,0,0
101927546,ANO7P1,mRNA,0,3299,0,0,0
57719,ANO8,mRNA,0,4822,0,0,0
338440,ANO9,mRNA,0,5270,0,0,0
8125,ANP32A,mRNA,0,2467,1,0,0
80035,ANP32A-IT1,ncRNA,0,3281,0,0,0
723972,ANP32AP1,NA,0,738,0,0,0
10541,ANP32B,mRNA,0,1617,0,0,0
646791,ANP32BP1,NA,0,1125,0,0,0
100130708,ANP32BP2,NA,0,708,0,0,0
100652899,ANP32BP3,NA,0,1202,0,0,0
23520,ANP32C,mRNA,0,705,0,0,0
23519,ANP32D,mRNA,0,396,0,0,0
81611,ANP32E,mRNA,0,3605,0,0,0
290,ANPEP,mRNA,0,3902,0,0,0
84168,ANTXR1,mRNA,0,7828,0,0,0
118429,ANTXR2,mRNA,0,9631,0,0,0
195977,ANTXRL,mRNA,0,5546,0,0,0
100996567,ANTXRLP1,NA,0,1165,0,0,0
301,ANXA1,mRNA,0,1801,0,0,0
11199,ANXA10,mRNA,0,1518,0,0,0
311,ANXA11,mRNA,0,7748,0,0,0
312,ANXA13,mRNA,0,1593,0,0,0
302,ANXA2,mRNA,0,2492,0,0,0
303,ANXA2P1,NA,0,1343,0,0,0
304,ANXA2P2,NA,0,1310,0,0,0
305,ANXA2P3,NA,0,1350,0,0,0
389289,ANXA2R,mRNA,0,1266,0,0,0
306,ANXA3,mRNA,0,2042,0,0,0
307,ANXA4,mRNA,0,3331,0,0,0
308,ANXA5,mRNA,0,1599,0,0,0
309,ANXA6,mRNA,0,3115,0,0,0
310,ANXA7,mRNA,0,2204,0,0,0
653145,ANXA8,mRNA,0,10823,2,0,0
728113,ANXA8L1,mRNA,0,2214,0,0,0
8416,ANXA9,mRNA,0,2535,0,0,0
313,AOAH,mRNA,0,8129,0,0,0
100874264,AOAH-IT1,ncRNA,0,573,0,0,0
26,AOC1,mRNA,0,2922,0,0,0
314,AOC2,mRNA,0,2665,0,0,0
8639,AOC3,mRNA,0,4527,0,0,0
90586,AOC4P,NA,0,2073,0,0,0
316,AOX1,mRNA,0,6361,0,0,0
344454,AOX2P,NA,0,3738,0,0,0
55435,AP1AR,mRNA,0,5817,0,0,0
162,AP1B1,mRNA,0,4178,0,0,0
23782,AP1B1P1,NA,0,827,0,0,0
23781,AP1B1P2,NA,0,102,0,0,0
164,AP1G1,mRNA,0,6850,0,0,0
8906,AP1G2,mRNA,0,5760,0,0,0
8907,AP1M1,mRNA,0,2712,1,0,0
10053,AP1M2,mRNA,0,1779,0,0,0
1174,AP1S1,mRNA,0,1297,0,0,0
8905,AP1S2,mRNA,0,4210,0,0,0
130340,AP1S3,mRNA,0,4041,0,0,0
160,AP2A1,mRNA,0,3740,1,0,0
161,AP2A2,mRNA,0,5169,1,17,8.83
163,AP2B1,mRNA,0,6980,24,0,0
1173,AP2M1,mRNA,0,1940,0,0,0
1175,AP2S1,mRNA,0,1271,0,0,0
8546,AP3B1,mRNA,0,7277,1,0,0
8120,AP3B2,mRNA,0,4015,0,0,0
8943,AP3D1,mRNA,0,5119,1,0,0
26985,AP3M1,mRNA,0,5533,1,0,0
10947,AP3M2,mRNA,0,3670,0,0,0
1176,AP3S1,mRNA,0,4920,2,0,0
10239,AP3S2,mRNA,0,6053,0,0,0
10717,AP4B1,mRNA,0,3460,0,0,0
100287722,AP4B1-AS1,ncRNA,0,2148,0,0,0
23431,AP4E1,mRNA,0,7323,0,0,0
9179,AP4M1,mRNA,0,2049,0,0,0
11154,AP4S1,mRNA,0,8193,1,0,0
91056,AP5B1,mRNA,0,6595,0,0,0
55745,AP5M1,mRNA,0,11800,0,0,0
55317,AP5S1,mRNA,0,1960,0,0,0
9907,AP5Z1,mRNA,0,5657,0,0,0
317,APAF1,mRNA,0,7835,0,0,0
320,APBA1,mRNA,0,7514,0,0,0
321,APBA2,mRNA,0,5662,58,0,0
9546,APBA3,mRNA,0,2285,0,0,0
322,APBB1,mRNA,0,4374,1,0,0
