target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
SQLE,ENSG00000104549,0.22971129980000002,0.22971129980000002,0.0,0.0,0.0,0.0,0.0,0.0,squalene epoxidase
SLC9A9,ENSG00000181804,0.2294949651,0.2294949651,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 9 member A9
CNP,ENSG00000173786,0.22525,0.0,0.0,0.0,0.0,0.0,0.0,0.22525,"2',3'-cyclic nucleotide 3' phosphodiesterase"
ARHGEF2,ENSG00000116584,0.224136,0.220636,0.0,0.0,0.0,0.0,0.014,0.0,Rho/Rac guanine nucleotide exchange factor 2
NEFM,ENSG00000104722,0.2238159068877551,0.0,0.0,0.0,0.0,0.0,0.17446362755102046,0.1802,neurofilament medium
CNTN4,ENSG00000144619,0.2233790849,0.2233790849,0.0,0.0,0.0,0.0,0.0,0.0,contactin 4
LRRC3,ENSG00000160233,0.2232990001,0.2232990001,0.0,0.0,0.0,0.0,0.0,0.0,leucine rich repeat containing 3
RPS4Y1,ENSG00000129824,0.22291581734693877,0.0,0.0,0.0,0.0,0.22291581734693877,0.0,0.0,ribosomal protein S4 Y-linked 1
NTF3,ENSG00000185652,0.22290602224017314,0.0,0.0,0.0,0.0,0.0,0.09162408896069257,0.2,neurotrophin 3
DDX3Y,ENSG00000067048,0.22252601192637117,0.0,0.0,0.0,0.0,0.22252601192637117,0.0,0.0,DEAD-box helicase 3 Y-linked
SLC39A11,ENSG00000133195,0.2208661006,0.2208661006,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 39 member 11
NT5C1A,ENSG00000116981,0.2208661006,0.2208661006,0.0,0.0,0.0,0.0,0.0,0.0,"5'-nucleotidase, cytosolic IA"
NAIP,ENSG00000249437,0.2168665510204082,0.0,0.0,0.0,0.0,0.0,0.2168665510204082,0.0,NLR family apoptosis inhibitory protein
SEMA3A,ENSG00000075213,0.21272055555555558,0.0,0.0,0.0,0.0,0.0,0.21272055555555558,0.0,semaphorin 3A
NTRK3,ENSG00000140538,0.2102,0.0,0.0,0.0,0.0,0.0,0.0408,0.2,neurotrophic receptor tyrosine kinase 3
CSF3,ENSG00000108342,0.2100972238625437,0.0,0.0,0.0,0.0,0.0,0.2100972238625437,0.0,colony stimulating factor 3
IFRD1,ENSG00000006652,0.2095663243,0.2095663243,0.0,0.0,0.0,0.0,0.0,0.0,interferon related developmental regulator 1
PBDC1,ENSG00000102390,0.20739495830000002,0.20739495830000002,0.0,0.0,0.0,0.0,0.0,0.0,polysaccharide biosynthesis domain containing 1
VIL1,ENSG00000127831,0.2061960784,0.2061960784,0.0,0.0,0.0,0.0,0.0,0.0,villin 1
KCNQ5,ENSG00000185760,0.2058259887916667,0.0,0.0,0.2,0.0,0.0206372885,0.006,0.0,potassium voltage-gated channel subfamily Q member 5
SS18L1,ENSG00000184402,0.20572044444444446,0.0,0.0,0.0,0.0,0.0,0.20572044444444446,0.0,SS18L1 subunit of BAF chromatin remodeling complex
GHR,ENSG00000112964,0.20509375000000002,0.0,0.0,0.2,0.0,0.0,0.020375,0.0,growth hormone receptor
ANKRD29,ENSG00000154065,0.2038764005,0.2038764005,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat domain 29
CLEC10A,ENSG00000132514,0.2036,0.0,0.0,0.0,0.0,0.0,0.2036,0.0,C-type lectin domain containing 10A
S100B,ENSG00000160307,0.20307219897959186,0.0,0.0,0.0,0.0,0.0,0.20307219897959186,0.0,S100 calcium binding protein B
KCNQ3,ENSG00000184156,0.202824540175,0.0,0.0,0.2,0.0,0.0112981607,0.0,0.0,potassium voltage-gated channel subfamily Q member 3
CA1,ENSG00000133742,0.20269243456831773,0.0,0.0,0.0,0.0,0.0,0.20269243456831773,0.0,carbonic anhydrase 1
IL1R1,ENSG00000115594,0.2026884578875,0.0,0.0,0.2,0.0,0.01075383155,0.0,0.0,interleukin 1 receptor type 1
KCNQ1,ENSG00000053918,0.2015,0.0,0.0,0.2,0.0,0.0,0.006,0.0,potassium voltage-gated channel subfamily Q member 1
MAG,ENSG00000105695,0.2013078888888889,0.0,0.0,0.0,0.0,0.0,0.08443155555555555,0.1802,myelin associated glycoprotein
S1PR5,ENSG00000180739,0.20096281070000002,0.0,0.0,0.2,0.0,0.0038512428000000002,0.0,0.0,sphingosine-1-phosphate receptor 5
PNPT1,ENSG00000138035,0.20072761485,0.2,0.0,0.0,0.0,0.0029104594,0.0,0.0,polyribonucleotide nucleotidyltransferase 1
KDM5D,ENSG00000012817,0.2006467250485261,0.0,0.0,0.0,0.0,0.2006467250485261,0.0,0.0,lysine demethylase 5D
S1PR2,ENSG00000267534,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 2
ELFN1,ENSG00000225968,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,extracellular leucine rich repeat and fibronectin type III domain containing 1
S1PR3,ENSG00000213694,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 3
ZNF521,ENSG00000198795,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,zinc finger protein 521
PER1,ENSG00000179094,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,period circadian regulator 1
IMPDH2,ENSG00000178035,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,inosine monophosphate dehydrogenase 2
S1PR1,ENSG00000170989,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 1
RNASE2,ENSG00000169385,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,ribonuclease A family member 2
ANPEP,ENSG00000166825,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"alanyl aminopeptidase, membrane"
PTGER1,ENSG00000160951,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,prostaglandin E receptor 1
IL6R,ENSG00000160712,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,interleukin 6 receptor
JAKMIP1,ENSG00000152969,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,janus kinase and microtubule interacting protein 1
GRID2,ENSG00000152208,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,glutamate ionotropic receptor delta type subunit 2
HTR2C,ENSG00000147246,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5-hydroxytryptamine receptor 2C
TLE3,ENSG00000140332,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"TLE family member 3, transcriptional corepressor"
PRKCG,ENSG00000126583,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,protein kinase C gamma
KDM5C,ENSG00000126012,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,lysine demethylase 5C
S1PR4,ENSG00000125910,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,sphingosine-1-phosphate receptor 4
B4GALT6,ENSG00000118276,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,"beta-1,4-galactosyltransferase 6"
KCNQ4,ENSG00000117013,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily Q member 4
IMPDH1,ENSG00000106348,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,inosine monophosphate dehydrogenase 1
TECR,ENSG00000099797,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"trans-2,3-enoyl-CoA reductase"
KCNQ2,ENSG00000075043,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily Q member 2
DES,ENSG00000175084,0.19856914724444447,0.0,0.0,0.0,0.0,0.004717325200000001,0.020100000000000003,0.19302000000000002,desmin
EGR1,ENSG00000120738,0.1970458378,0.19344583780000002,0.0,0.0,0.0,0.0,0.014400000000000001,0.0,early growth response 1
TRIM32,ENSG00000119401,0.19622000000000003,0.0,0.0,0.0,0.0,0.0,0.0128,0.19302000000000002,tripartite motif containing 32
CRPPA,ENSG00000214960,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,CDP-L-ribitol pyrophosphorylase A
DCC,ENSG00000187323,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,DCC netrin 1 receptor
UNC5C,ENSG00000182168,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,unc-5 netrin receptor C
NPR2,ENSG00000159899,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,natriuretic peptide receptor 2
TENM4,ENSG00000149256,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,teneurin transmembrane protein 4
NRP2,ENSG00000118257,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,neuropilin 2
NTN1,ENSG00000065320,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,netrin 1
RUNX3,ENSG00000020633,0.19614,0.0,0.0,0.0,0.0,0.0,0.0,0.19614,runt related transcription factor 3
PTPRF,ENSG00000142949,0.19493300900000002,0.19493300900000002,0.0,0.0,0.0,0.0,0.0,0.0,"protein tyrosine phosphatase, receptor type F"
CNOT2,ENSG00000111596,0.19493300900000002,0.19493300900000002,0.0,0.0,0.0,0.0,0.0,0.0,CCR4-NOT transcription complex subunit 2
KDM4A,ENSG00000066135,0.19493300900000002,0.19493300900000002,0.0,0.0,0.0,0.0,0.0,0.0,lysine demethylase 4A
SYNE1,ENSG00000131018,0.19402000000000003,0.0,0.0,0.0,0.0,0.0,0.004,0.19302000000000002,spectrin repeat containing nuclear envelope protein 1
CHKB-CPT1B,ENSG00000254413,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,CHKB-CPT1B readthrough (NMD candidate)
CAV3,ENSG00000182533,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,caveolin 3
DAG1,ENSG00000173402,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,dystroglycan 1
TLN2,ENSG00000171914,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,talin 2
MAML1,ENSG00000161021,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,mastermind like transcriptional coactivator 1
ITGA7,ENSG00000135424,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,integrin subunit alpha 7
DTNA,ENSG00000134769,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,dystrobrevin alpha
TNFSF11,ENSG00000120659,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,TNF superfamily member 11
CHKB,ENSG00000100288,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,choline kinase beta
ZMPSTE24,ENSG00000084073,0.19302000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.19302000000000002,zinc metallopeptidase STE24
NRXN3,ENSG00000021645,0.19202130350000002,0.19202130350000002,0.0,0.0,0.0,0.0,0.0,0.0,neurexin 3
GARS,ENSG00000106105,0.19085,0.0,0.0,0.0,0.0,0.0,0.042600000000000006,0.1802,glycyl-tRNA synthetase
PCSK5,ENSG00000099139,0.1905594915,0.1895594915,0.0,0.0,0.0,0.0,0.004,0.0,proprotein convertase subtilisin/kexin type 5
CHCHD10,ENSG00000250479,0.1902648266412751,0.0,0.0,0.0,0.0,0.0,0.1902648266412751,0.0,coiled-coil-helix-coiled-coil-helix domain containing 10
TSNARE1,ENSG00000171045,0.18996566680000002,0.18996566680000002,0.0,0.0,0.0,0.0,0.0,0.0,t-SNARE domain containing 1
LMO3,ENSG00000048540,0.18996566680000002,0.18996566680000002,0.0,0.0,0.0,0.0,0.0,0.0,LIM domain only 3
BOD1L1,ENSG00000038219,0.18996566680000002,0.18996566680000002,0.0,0.0,0.0,0.0,0.0,0.0,biorientation of chromosomes in cell division 1 like 1
STMN1,ENSG00000117632,0.18945,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.1802,stathmin 1
SLC9A1,ENSG00000090020,0.1892,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.1802,solute carrier family 9 member A1
KCNJ10,ENSG00000177807,0.18795,0.0,0.0,0.0,0.0,0.0,0.031,0.1802,potassium voltage-gated channel subfamily J member 10
CCDC192,ENSG00000230561,0.18742697290000002,0.18742697290000002,0.0,0.0,0.0,0.0,0.0,0.0,coiled-coil domain containing 192
ANKS1B,ENSG00000185046,0.18742697290000002,0.18742697290000002,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat and sterile alpha motif domain containing 1B
TIA1,ENSG00000116001,0.18722643465218933,0.0,0.0,0.0,0.0,0.0098781424,0.18475689905218934,0.0,TIA1 cytotoxic granule associated RNA binding protein
DOK7,ENSG00000175920,0.18680000000000002,0.0,0.0,0.0,0.0,0.0,0.18680000000000002,0.0,docking protein 7
SLC33A1,ENSG00000169359,0.18639783333333332,0.0,0.0,0.0,0.0,0.0,0.024791333333333332,0.1802,solute carrier family 33 member 1
CD4,ENSG00000010610,0.18458216870140678,0.0,0.0,0.0,0.0,0.0,0.18458216870140678,0.0,CD4 molecule
NEFL,ENSG00000277586,0.18456285116355917,0.0,0.0,0.0,0.0,0.0,0.18456285116355917,0.0,neurofilament light
LRSAM1,ENSG00000148356,0.18409999999999999,0.0,0.0,0.0,0.0,0.0,0.015600000000000001,0.1802,leucine rich repeat and sterile alpha motif containing 1
TRIM77,ENSG00000214414,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,tripartite motif containing 77
PRKX,ENSG00000183943,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,protein kinase X-linked
CSNK1G3,ENSG00000151292,0.18409595820000002,0.18409595820000002,0.0,0.0,0.0,0.0,0.0,0.0,casein kinase 1 gamma 3
CLCN1,ENSG00000188037,0.1838,0.0,0.0,0.0,0.0,0.0,0.014400000000000001,0.1802,chloride voltage-gated channel 1
SPTSSB,ENSG00000196542,0.18379188565,0.0,0.0,0.0,0.0,0.0143675426,0.0,0.1802,serine palmitoyltransferase small subunit B
SPG7,ENSG00000197912,0.1834,0.0,0.0,0.0,0.0,0.0,0.0128,0.1802,"SPG7 matrix AAA peptidase subunit, paraplegin"
AAK1,ENSG00000115977,0.1832,0.0,0.0,0.0,0.0,0.0,0.1832,0.0,AP2 associated kinase 1
LPIN1,ENSG00000134324,0.1824476109,0.0,0.0,0.0,0.0,0.0089904436,0.0,0.1802,lipin 1
NRG1,ENSG00000157168,0.18215050453514742,0.0,0.0,0.0,0.0,0.0,0.18215050453514742,0.0,neuregulin 1
XIST,ENSG00000229807,0.18155,0.0,0.0,0.0,0.0,0.18155,0.0,0.0,X inactive specific transcript
ELP3,ENSG00000134014,0.18115,0.0,0.0,0.0,0.0,0.0,0.18115,0.0,elongator acetyltransferase complex subunit 3
CSF1R,ENSG00000182578,0.18021833333333334,0.0,0.0,0.0,0.0,0.0,0.18021833333333334,0.0,colony stimulating factor 1 receptor
SOD2,ENSG00000285441,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,superoxide dismutase 2
TMEM184B,ENSG00000198792,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,transmembrane protein 184B
CHP1,ENSG00000187446,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,calcineurin like EF-hand protein 1
PLA2G6,ENSG00000184381,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,phospholipase A2 group VI
LYNX1,ENSG00000180155,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,Ly6/neurotoxin 1
ABCD2,ENSG00000173208,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,ATP binding cassette subfamily D member 2
MTCL1,ENSG00000168502,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,microtubule crosslinking factor 1
NMNAT2,ENSG00000157064,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,nicotinamide nucleotide adenylyltransferase 2
NKX6-2,ENSG00000148826,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,NK6 homeobox 2
CISD2,ENSG00000145354,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,CDGSH iron sulfur domain 2
AFG3L2,ENSG00000141385,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,AFG3 like matrix AAA peptidase subunit 2
STXBP1,ENSG00000136854,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,syntaxin binding protein 1
HSD17B4,ENSG00000133835,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,hydroxysteroid 17-beta dehydrogenase 4
KIF1A,ENSG00000130294,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,kinesin family member 1A
CLN6,ENSG00000128973,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,CLN6 transmembrane ER protein
KLC1,ENSG00000126214,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,kinesin light chain 1
OPA3,ENSG00000125741,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,OPA3 outer mitochondrial membrane lipid metabolism regulator
CLCN2,ENSG00000114859,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,chloride voltage-gated channel 2
EPM2A,ENSG00000112425,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,"EPM2A glucan phosphatase, laforin"
ASPA,ENSG00000108381,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,aspartoacylase
RAB18,ENSG00000099246,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,"RAB18, member RAS oncogene family"
MTMR2,ENSG00000087053,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,myotubularin related protein 2
REEP1,ENSG00000068615,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,receptor accessory protein 1
GALC,ENSG00000054983,0.1802,0.0,0.0,0.0,0.0,0.0,0.0,0.1802,galactosylceramidase
PRPH,ENSG00000135406,0.17999581224385897,0.0,0.0,0.0,0.0,0.0,0.17999581224385897,0.0,peripherin
SMIM2,ENSG00000139656,0.1799313336,0.1799313336,0.0,0.0,0.0,0.0,0.0,0.0,small integral membrane protein 2
IL17A,ENSG00000112115,0.1778779147691858,0.0,0.0,0.0,0.0,0.0,0.1778779147691858,0.0,interleukin 17A
KIRREL3,ENSG00000149571,0.17670099990000002,0.17670099990000002,0.0,0.0,0.0,0.0,0.0,0.0,kirre like nephrin family adhesion molecule 3
TREM2,ENSG00000095970,0.17493263317088922,0.0,0.0,0.0,0.0,0.0,0.17493263317088922,0.0,triggering receptor expressed on myeloid cells 2
TLE4,ENSG00000106829,0.174061625,0.174061625,0.0,0.0,0.0,0.0,0.0,0.0,"TLE family member 4, transcriptional corepressor"
TNF,ENSG00000232810,0.1736756733491068,0.0,0.0,0.0,0.0,0.0,0.1736756733491068,0.0,tumor necrosis factor
SRSF1,ENSG00000136450,0.1730266666666667,0.0,0.0,0.0,0.0,0.0,0.1730266666666667,0.0,serine and arginine rich splicing factor 1
STIM2,ENSG00000109689,0.1729896601,0.1729896601,0.0,0.0,0.0,0.0,0.0,0.0,stromal interaction molecule 2
OR52K1,ENSG00000196778,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 52 subfamily K member 1
EPHA7,ENSG00000135333,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,EPH receptor A7
ASB1,ENSG00000065802,0.1718300653,0.1718300653,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat and SOCS box containing 1
KDR,ENSG00000128052,0.1718197970521542,0.0,0.0,0.1423611111111111,0.0,0.0,0.11783474376417233,0.0,kinase insert domain receptor
SQSTM1,ENSG00000161011,0.1715373173168908,0.0,0.0,0.0,0.0,0.0,0.1715373173168908,0.0,sequestosome 1
USP9Y,ENSG00000114374,0.170828064522449,0.0,0.0,0.0,0.0,0.170828064522449,0.0,0.0,ubiquitin specific peptidase 9 Y-linked
FERD3L,ENSG00000146618,0.1698970004,0.1698970004,0.0,0.0,0.0,0.0,0.0,0.0,Fer3 like bHLH transcription factor
SEMA6A,ENSG00000092421,0.1698970004,0.1698970004,0.0,0.0,0.0,0.0,0.0,0.0,semaphorin 6A
KCNG2,ENSG00000178342,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,potassium voltage-gated channel modifier subfamily G member 2
CXADR,ENSG00000154639,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,CXADR Ig-like cell adhesion molecule
RBMS1,ENSG00000153250,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,RNA binding motif single stranded interacting protein 1
FRG1,ENSG00000109536,0.1681919164,0.1681919164,0.0,0.0,0.0,0.0,0.0,0.0,FSHD region gene 1
XBP1,ENSG00000100219,0.1677551026818263,0.0,0.0,0.0,0.0,0.0,0.1677551026818263,0.0,X-box binding protein 1
GDNF,ENSG00000168621,0.16636975998301035,0.0,0.0,0.0,0.0,0.0,0.16636975998301035,0.0,glial cell derived neurotrophic factor
OXR1,ENSG00000164830,0.1663192993197279,0.0,0.0,0.0,0.0,0.0,0.1663192993197279,0.0,oxidation resistance 1
SEC16B,ENSG00000120341,0.16580726385,0.16580726385,0.0,0.0,0.0,0.0,0.0,0.0,"SEC16 homolog B, endoplasmic reticulum export factor"
ERCC8,ENSG00000049167,0.1646785215419501,0.0,0.0,0.0,0.0,0.0,0.1646785215419501,0.0,"ERCC excision repair 8, CSA ubiquitin ligase complex subunit"
GFAP,ENSG00000131095,0.16442347804850999,0.0,0.0,0.0,0.0,0.0,0.16442347804850999,0.0,glial fibrillary acidic protein
CASP9,ENSG00000132906,0.16302409977324267,0.0,0.0,0.0,0.0,0.0,0.16302409977324267,0.0,caspase 9
ARHGAP4,ENSG00000089820,0.162,0.0,0.0,0.0,0.0,0.0,0.162,0.0,Rho GTPase activating protein 4
P2RX7,ENSG00000089041,0.16198158091888792,0.0,0.0,0.0,0.0,0.0,0.16198158091888792,0.0,purinergic receptor P2X 7
CALCR,ENSG00000004948,0.15960833333333332,0.0,0.0,0.0,0.0,0.0,0.15960833333333332,0.0,calcitonin receptor
FLT1,ENSG00000102755,0.1586108915,0.0,0.0,0.1423611111111111,0.0,0.0038582735000000003,0.06328433333333333,0.0,fms related tyrosine kinase 1
MMP9,ENSG00000100985,0.15859354235855655,0.0,0.0,0.0,0.0,0.0,0.15859354235855655,0.0,matrix metallopeptidase 9
LEP,ENSG00000174697,0.15858311111111112,0.0,0.0,0.0,0.0,0.0,0.15858311111111112,0.0,leptin
UTY,ENSG00000183878,0.1585725091836735,0.0,0.0,0.0,0.0,0.1585725091836735,0.0,0.0,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
RBMS3,ENSG00000144642,0.15856825589375,0.0,0.0,0.0,0.0,0.016673023575,0.1544,0.0,RNA binding motif single stranded interacting protein 3
HNRNPH1,ENSG00000169045,0.15836833333333333,0.0,0.0,0.0,0.0,0.0,0.15836833333333333,0.0,heterogeneous nuclear ribonucleoprotein H1
IL6,ENSG00000136244,0.15801176353475946,0.0,0.0,0.0,0.0,0.0,0.15801176353475946,0.0,interleukin 6
GPNMB,ENSG00000136235,0.15752970633142238,0.0,0.0,0.0,0.0,0.0065656379,0.1558882968564224,0.0,glycoprotein nmb
APP,ENSG00000142192,0.1573918894644076,0.0,0.0,0.0,0.0,0.0104215118,0.15478651151440762,0.0,amyloid beta precursor protein
DYRK2,ENSG00000127334,0.15622383010000002,0.15622383010000002,0.0,0.0,0.0,0.0,0.0,0.0,dual specificity tyrosine phosphorylation regulated kinase 2
SLC18A1,ENSG00000036565,0.15622383010000002,0.15622383010000002,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 18 member A1
ITPR2,ENSG00000123104,0.15542723859759106,0.12890030800000002,0.0,0.0,0.0,0.0,0.10610772239036415,0.0,"inositol 1,4,5-trisphosphate receptor type 2"
SRCIN1,ENSG00000277363,0.15449209977324266,0.0,0.0,0.0,0.0,0.0,0.15449209977324266,0.0,SRC kinase signaling inhibitor 1
MSC,ENSG00000178860,0.1530921610157121,0.0,0.0,0.0,0.0,0.0065277949,0.1514602122907121,0.0,musculin
FGF2,ENSG00000138685,0.151265085908161,0.0,0.0,0.0,0.0,0.0,0.151265085908161,0.0,fibroblast growth factor 2
SFPQ,ENSG00000116560,0.15103666666666668,0.0,0.0,0.0,0.0,0.0,0.15103666666666668,0.0,splicing factor proline and glutamine rich
CCS,ENSG00000173992,0.15005554225633633,0.0,0.0,0.0,0.0,0.0,0.15005554225633633,0.0,copper chaperone for superoxide dismutase
CX3CR1,ENSG00000168329,0.15002402623118424,0.0,0.0,0.0,0.0,0.0,0.15002402623118424,0.0,C-X3-C motif chemokine receptor 1
CD68,ENSG00000129226,0.14977886250539219,0.0,0.0,0.0,0.0,0.0,0.14977886250539219,0.0,CD68 molecule
G3BP1,ENSG00000145907,0.14948611111111113,0.0,0.0,0.0,0.0,0.0,0.14948611111111113,0.0,G3BP stress granule assembly factor 1
TGFB1,ENSG00000105329,0.1486597414379875,0.0,0.0,0.0,0.0,0.0,0.1486597414379875,0.0,transforming growth factor beta 1
HMGB1,ENSG00000189403,0.14537640224237844,0.0,0.0,0.0,0.0,0.0,0.14537640224237844,0.0,high mobility group box 1
KCNA4,ENSG00000182255,0.1441745946,0.1441745946,0.0,0.0,0.0,0.0,0.0,0.0,potassium voltage-gated channel subfamily A member 4
ADM,ENSG00000148926,0.1424104172638889,0.0,0.0,0.0,0.0,0.0157341135,0.1384768888888889,0.0,adrenomedullin
EIF1AY,ENSG00000198692,0.13800578673469388,0.0,0.0,0.0,0.0,0.13800578673469388,0.0,0.0,eukaryotic translation initiation factor 1A Y-linked
SYP,ENSG00000102003,0.1364975114320904,0.0,0.0,0.0,0.0,0.0,0.1364975114320904,0.0,synaptophysin
DERL1,ENSG00000136986,0.1344511111111111,0.0,0.0,0.0,0.0,0.0,0.1344511111111111,0.0,derlin 1
F11,ENSG00000088926,0.134,0.0,0.0,0.0,0.0,0.0,0.134,0.0,coagulation factor XI
VHL,ENSG00000134086,0.1336,0.0,0.0,0.0,0.0,0.0,0.1336,0.0,von Hippel-Lindau tumor suppressor
TLR4,ENSG00000136869,0.13210919912165023,0.0,0.0,0.0,0.0,0.0,0.13210919912165023,0.0,toll like receptor 4
CD55,ENSG00000196352,0.13157777777777777,0.0,0.0,0.0,0.0,0.0,0.13157777777777777,0.0,CD55 molecule (Cromer blood group)
PRMT1,ENSG00000126457,0.13151317353237593,0.0,0.0,0.0,0.0,0.0,0.13151317353237593,0.0,protein arginine methyltransferase 1
HSF1,ENSG00000185122,0.1314780291973539,0.0,0.0,0.0,0.0,0.0,0.1314780291973539,0.0,heat shock transcription factor 1
TFEB,ENSG00000112561,0.131263,0.0,0.0,0.0,0.0,0.0,0.131263,0.0,transcription factor EB
RNF5,ENSG00000204308,0.13046500000000003,0.0,0.0,0.0,0.0,0.0,0.13046500000000003,0.0,ring finger protein 5
ZFY,ENSG00000067646,0.1303426030612245,0.0,0.0,0.0,0.0,0.1303426030612245,0.0,0.0,zinc finger protein Y-linked
FMR1,ENSG00000102081,0.13007841533888892,0.0,0.0,0.0,0.0,0.0141901058,0.12653088888888891,0.0,fragile X mental retardation 1
NOS2,ENSG00000007171,0.12940672722185698,0.0,0.0,0.0,0.0,0.0,0.12940672722185698,0.0,nitric oxide synthase 2
